Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
Fundo Municipal de Saude;12001;154;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;21443;Serviço de chaveiro de troca de segredo para fechadura de arquivo, incluso 2 chaves.;UNIDADE;10,0000;36,6200;366,2000;366,2000;01/10/2027
Fundo Municipal de Saude;12001;156;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;5476;Serviço de chaveiro de troca de segredo de chaves yale, incluso 2 chaves.;UNIDADE;10,0000;42,1000;421,0000;421,0000;01/10/2027
Fundo Municipal de Saude;12001;158;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;18949;Serviço de chaveiro para confecção (cópia) de chaves tetra.;UNIDADE;10,0000;25,5100;255,1000;255,1000;01/10/2027
Fundo Municipal de Saude;12001;159;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;2793;Serviço de chaveiro De troca de segredo de chaves tetra, incluso 2 chaves.;UNIDADE;10,0000;59,4400;594,4000;594,4000;01/10/2027
Fundo Municipal de Saude;12001;161;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23440;Serviço de chaveiro para confecção (cópia) de chaves simples para veículos.;UNIDADE;10,0000;25,0000;250,0000;250,0000;01/10/2027
Fundo Municipal de Saude;12001;162;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;24326;Contratação de empresa para prestação serviço de: Roçada de capim, capoeira e grama, em vias públicas, terrenos públicos e lotes baldios no perímetro urbano de Telêmaco Borba, com roçadeira manual a gasolina, trator ou ferramenta manual, conforme Termo de Referência.;METROS QUADRADOS;300000,0000;0,0864;25920,0000;25920,0000;01/03/2027
Fundo Municipal de Saude;12001;163;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41886;Serviços especializados em conectividade ponto-a-ponto tipo intranet dedicada. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;7,0000;30000,0000;210000,0000;210000,0000;01/03/2027
Fundo Municipal de Saude;12001;164;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;2351;Manutenção preventiva em motor a diesel do gerador de energia da Unidade de Pronto Atendimento (UPA), conforme Termo de Referência.;UNIDADE;12,0000;2000,0000;24000,0000;24000,0000;01/09/2027
Fundo Municipal de Saude;12001;165;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;2359;Manutenção corretiva em motor a diesel do gerador de energia da Unidade de Pronto Atendimento (UPA), conforme Termo de Referência.;HORA;50,0000;200,0000;10000,0000;10000,0000;01/09/2027
Fundo Municipal de Saude;12001;166;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;2386;Aquisição de peças e acessórios para manutenção corretiva em motor a diesel do gerador de energia da Unidade de pronto Atendimento (UPA), conforme Termo de Referência.;GLOBAL;1,0000;30000,0000;30000,0000;30000,0000;01/09/2027
Fundo Municipal de Saude;12001;167;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41885;Serviço de Contratação de Seguro de Veículos. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;2,0000;120000,0000;240000,0000;240000,0000;01/12/2027
Fundo Municipal de Saude;12001;168;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41882;Cursos e capacitações. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;1,0000;20000,0000;20000,0000;20000,0000;01/07/2027
Fundo Municipal de Saude;12001;171;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;9807;Locação de aparelho telefônico IP sem fio nas seguintes especificações mínimas:
Tecnologia DECT,
Faixas de frequência: 1880 - 1900 MHz (Europa), 1920 - 1930 MHz (EUA), 1910 - 1920 MHz (Brasil),
Tela colorida TFT de 1,8'' 128x160 LCD,
Atualização do telefone: OTA,
Vários idiomas,
Recursos do telefone: chamada em espera, transferência de chamadas, encaminhamento de chamadas, conferência de 3 vias, agenda telefônica remota, histórico de chamadas, discagem rápida,
Até 18 horas de conversação e até 200 horas em espera,
Até 8 contas por sistema,
Suporta o alcance de até 300 metros em ambientes externos (em condições ideais) e até 50 metros em ambientes internos (em condições ideais),
Áudio em HD, viva-voz full duplex, compatibilidade com aparelhos auditivos (HAC),
Teclas: teclado numérico de 12 teclas, teclas de navegação, teclas programáveis, teclas de função e teclas de atalho,
Conector de fone de ouvido (3,5 mm),
Conteúdo: aparelho telefônico, base de carga, fonte de alimentação, presilha para cinto, bateria recarregável, manual de instrução.;MÊS;300,0000;38,0000;11400,0000;11400,0000;01/03/2027
Fundo Municipal de Saude;12001;169;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;9740;Locação de aparelho telefônico IP tipo 02 para comunicação empresarial nas seguintes especificações mínimas:
Tela LCD 128x48 com luz de fundo,
Teclas: programáveis, de função, de linha, de navegação, de dígitos padrão, de controle de volume, de viva-voz,
2 Linhas SIP,
Áudio HD e viva-voz HD,
EHS,
Suporta vários idiomas,
Portal de gestão web,
Funções de chamada: atender, rejeitar, discagem rápida, identificação de chamadas,  chamada em espera, transferência, encaminhamento,  suporte para gravação, conferência de 3 vias,  agenda (XML, LDAP, até 1000 itens), histórico de chamadas (até 200 registros), mensagem de voz,
Áudio: G.711a/u, G.726-32, G.729A/B, DTMF em banda e fora de banda (em áudio, RFC2833, SIP INFO), PLC, AEC, CNG, VAD,
Portas de rede Gigabit de 10/100/1000 Mbps,
Ethernet,
PoE integrado,
Protocolo: UDP, TCP, TLS, RTP, RTCP, SRTP, STUN, DHCP, LLDP, PPPoE, 802.1x, TFTP, HTTP, HTTPS, TR-069,
Conector RJ9 para fones,
Suporte com dois ângulos ajustáveis, 
Suporte de parede,
Conteúdo: aparelho telefônico com cabo, suporte de base, fonte de alimentação universal, cabo de rede e manual de instalação.;MÊS;636,0000;17,5000;11130,0000;11130,0000;01/03/2027
Fundo Municipal de Saude;12001;170;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;8337;Assinatura mensal do acesso E1-SIP 60 canais e faixa de ramais DDR com 800 (oitocentos) números sequenciais, para realização de chamadas locais e de longa distância com destino a telefones fixos e móveis nacionais - Plano Ilimitado;MÊS;936,0000;2,0000;1872,0000;1872,0000;01/03/2027
Gabinete do Secretário - SMTIC;09001;22;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43226;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Policromático A4 de 30 a 45 ppm - SMDEAA (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;24,0000;559,5000;13428,0000;13428,0000;01/03/2027
Gabinete do Secretário - SMTIC;09001;24;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICO;;;34702;SERVIÇOS DE TELECOMUNICAÇÕES;MÊS;12,0000;2001,4800;24017,7600;24017,7600;01/05/2027
Gabinete do Secretário - SMTIC;09001;1;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;45007;Realização de leilão com finalidade de venda de terrenos no Distrito Industrial. PCA - PLANO DE CONTRATAÇÃO ANUAL;GLOBAL;1,0000;1000,0000;1000,0000;0,0000;01/11/2027
Gabinete do Secretário - SMTIC;09001;2;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43616;Renovação e validação de Certificado Digital ICP Brasil, tipo A3 (somente certificado), para os servidores (e-CPF) que possuem token (validade de 36 meses).;UNIDADE;3,0000;37,4600;112,3800;112,3800;01/06/2027
Gabinete do Secretário - SMTIC;09001;3;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42246;contratação de serviço de pintura. PCA - PLANO DE CONTRATAÇÃO ANUAL;METROS QUADRADOS;5000,0000;31,5000;157500,0000;157500,0000;01/03/2027
Gabinete do Secretário - SMTIC;09001;17;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42457;Deslocamento até 25 Km (Ida e Volta) - maquinário pesado.;UNIDADE;10,0000;264,6500;2646,5000;2646,5000;01/11/2027
Gabinete do Secretário - SMTIC;09001;4;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41939;Manutenção preventiva e corretiva de equipamentos industriais e eletrodomésticos com fornecimento de peças e insumos. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;30,0000;221,0000;6630,0000;6630,0000;01/04/2027
Gabinete do Secretário - SMTIC;09001;5;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;22027;Serviço de Manutenção Corretiva em Fogão doméstico - 4 / 5 e 6 bocas. Conforme termo de referência.;HORA;3,0000;215,0000;645,0000;645,0000;01/04/2027
Gabinete do Secretário - SMTIC;09001;6;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;22026;Serviço de Manutenção Corretiva em Fogão industrial 4 / 6 bocas com forno e sem forno. Conforme termo de referência.;HORA;1,0000;219,0000;219,0000;219,0000;01/04/2027
Gabinete do Secretário - SMTIC;09001;7;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;22029;Serviço de Manutenção Corretiva em Forno Microondas. Conforme termo de referência.;HORA;2,0000;207,5000;415,0000;415,0000;01/04/2027
Gabinete do Secretário - SMTIC;09001;8;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;1978;Serviço de Manutenção corretiva em Forno industrial. Conforme termo de referência.;HORA;3,0000;227,5000;682,5000;682,5000;01/04/2027
Gabinete do Secretário - SMTIC;09001;9;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;21981;Serviço de Manutenção preventiva em Fogão industrial 4 e 6 bocas com forno,
Desobstrução de injetores, desmonte dos queimadores para retirada de fuligem dos bicos, ajuste dos registros, regulagem da altura das chamas e do espalha chamas do fogão e do forno,. Revisão da mangueira e registro de baixa pressão. Regulagem da porta do forno.
Conforme termo de referência.;UNIDADE;2,0000;230,5000;461,0000;461,0000;01/04/2027
Gabinete do Secretário - SMTIC;09001;13;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42461;Reparo de pneu com utilização de vulcanizante - maquinário pesado.;UNIDADE;10,0000;636,2700;6362,7000;6362,7000;01/11/2027
Gabinete do Secretário - SMTIC;09001;11;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42453;Reparo de válvula do pneu com material e mão de obra - carros utilitários/passeio e motos.;UNIDADE;10,0000;25,0000;250,0000;250,0000;01/11/2027
Gabinete do Secretário - SMTIC;09001;12;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42460;Reparo de pneu com furo/rasgo com fornecimento de material e mão-de-obra - maquinário pesado.;UNIDADE;10,0000;138,0000;1380,0000;1380,0000;01/11/2027
Gabinete do Secretário - SMTIC;09001;14;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42455;Troca de pneu para manutenção - maquinário pesado.;UNIDADE;10,0000;122,4500;1224,5000;1224,5000;01/11/2027
Gabinete do Secretário - SMTIC;09001;10;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42452;Reparo de pneu com furo/rasgo com fornecimento de material e mão-de-obra - carros utilitários/passeio e motos.;UNIDADE;10,0000;15,0000;150,0000;150,0000;01/11/2027
Gabinete do Secretário - SMTIC;09001;15;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42462;Reparo de válvula do pneu com material e mão de obra - maquinário pesado.;UNIDADE;10,0000;77,8800;778,8000;778,8000;01/11/2027
Gabinete do Secretário - SMTIC;09001;16;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42456;Deslocamento até 10 Km (Ida e Volta) - maquinário pesado.;UNIDADE;10,0000;185,0000;1850,0000;1850,0000;01/11/2027
Gabinete do Secretário - SMTIC;09001;18;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41908;Serviços cartorários. PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;10,0000;2500,0000;25000,0000;25000,0000;01/02/2027
Gabinete do Secretário - SMTIC;09001;19;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43107;Outsourcing de Impressão - Páginas Impressas Monocromática sem fornecimento papel.
Compatível com papel sulfite A4 e A3:
Gramatura: 75 a 180 g/m²,
Conforme especificado no Termo de Referência.;UNIDADE;80000,0000;0,0700;5600,0000;5600,0000;01/03/2027
Gabinete do Secretário - SMTIC;09001;21;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43225;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Monocromático A4 acima de 40 ppm - SMDEAA (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;72,0000;1065,8400;76740,4800;76740,4800;01/03/2027
Gabinete do Secretário - SMTIC;09001;20;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43108;Outsourcing de Impressão - Páginas Impressas Policromática sem fornecimento papel.
Compatível com papel sulfite A4 e A3:
Gramatura: 75 a 180 g/m²,
Conforme especificado no Termo de Referência.;UNIDADE;6000,0000;0,5300;3180,0000;3180,0000;01/03/2027
Gabinete do Secretário - SMTIC;09001;23;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;30301;Prestação de serviços postais, telematicos e adicionais, serviços especiais de entrega de entrega de documentos, impresso especial, carta/cartão - resposta e envelopes encomenda resposta, transmissão via internet, transmissão de telegrama fonado, encomenda PAC, solicitação de serviços relacionados ao CPF on-line, na modalidade nacional e internacional conforme minuta do contrato.;MÊS;0,5000;22500,0000;11250,0000;11250,0000;01/04/2027
Gabinete do Secretário - SMTIC;09001;25;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;34773;Serviços de água e esgoto;GLOBAL;5,0000;5000,0000;25000,0000;25000,0000;01/06/2027
Gabinete do Secretário - SMTIC;09001;26;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;34704;SERVIÇOS DE ENERGIA ELÉTRICA;GLOBAL;2,0000;50000,0000;100000,0000;100000,0000;01/07/2027
Gabinete do Secretário - SMTIC;09001;30;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;18949;Serviço de chaveiro para confecção (cópia) de chaves tetra.;UNIDADE;15,0000;25,5100;382,6500;382,6500;01/10/2027
Gabinete do Secretário - SMTIC;09001;28;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;5476;Serviço de chaveiro de troca de segredo de chaves yale, incluso 2 chaves.;UNIDADE;10,0000;42,1000;421,0000;421,0000;01/10/2027
Gabinete do Secretário - SMTIC;09001;29;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;3576;Serviço de chaveiro para confecção de chave para tambor yale;UNIDADE;10,0000;36,1500;361,5000;361,5000;01/10/2027
Gabinete do Secretário - SMTIC;09001;32;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23887;Serviço de chaveiro para confecção de chave para tambor tetra.;UNIDADE;5,0000;41,7000;208,5000;208,5000;01/10/2027
Gabinete do Secretário - SMTIC;09001;27;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23755;Serviço de chaveiro para confecção (cópia) de chaves yale.;UNIDADE;30,0000;9,7000;291,0000;291,0000;01/10/2027
Gabinete do Secretário - SMTIC;09001;31;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;2793;Serviço de chaveiro De troca de segredo de chaves tetra, incluso 2 chaves.;UNIDADE;5,0000;59,4400;297,2000;297,2000;01/10/2027
Gabinete do Secretário - SMTIC;09001;33;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23440;Serviço de chaveiro para confecção (cópia) de chaves simples para veículos.;UNIDADE;2,0000;25,0000;50,0000;50,0000;01/10/2027
Gabinete do Secretário - SMTIC;09001;34;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41886;Serviços especializados em conectividade ponto-a-ponto tipo intranet dedicada. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;1,0000;30000,0000;30000,0000;30000,0000;01/03/2027
Gabinete do Secretário - SMTIC;09001;39;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;39053;Licenciamento e manutenção de Sistemas Integrados para Otimização dos serviços realizados SMTIC contendo os módulos: Balcão de empregos, Eventos, Comércio Local e Consulta de Zoneamento Econômico em ambiente WEB com sua operacionalização integralmente via Internet. Conforme Termo de Referência.;MÊS;12,0000;14177,8000;170133,6000;170133,6000;01/06/2027
Gabinete do Secretário - SMTIC;09001;37;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;7107;Serviço de manutenção preventiva e corretiva em elevador da marca MKB. Conforme Termo de Referência.;MÊS;5,0000;448,7500;2243,7500;2243,7500;01/05/2027
Gabinete do Secretário - SMTIC;09001;38;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;1623;Serviço de manutenção preventiva e corretiva em elevador da marca OTIS NL8142. Conforme Termo de Referência.;MÊS;5,0000;448,7500;2243,7500;2243,7500;01/05/2027
Gabinete do Secretário - SMTIC;09001;35;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICO;;;7143;Peças, materiais e acessórios originais ou genuínas para manutenção corretiva em elevador da marca MKB. Conforme Termo de Referência.;UNIDADE;0,1000;15000,0000;1500,0000;1500,0000;01/05/2027
Gabinete do Secretário - SMTIC;09001;40;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;39054;Implantação de Sistemas Integrados para Otimização dos serviços realizados SMTIC com serviços de Implantação, Suporte Técnico, e Treinamento de pessoal. Conforme Termo de Referência.;GLOBAL;1,0000;44662,1800;44662,1800;44662,1800;01/06/2027
Gabinete do Secretário - SMTIC;09001;36;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICO;;;1624;Peças, materiais e acessórios originais ou genuínas para manutenção corretiva em elevador da marca OTIS NL8142. Conforme Termo de Referência.;UNIDADE;0,1000;15000,0000;1500,0000;1500,0000;01/05/2027
Gabinete do Secretário - SMTIC;09001;41;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41885;Serviço de Contratação de Seguro de Veículos. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;0,1000;120000,0000;12000,0000;12000,0000;01/12/2027
Gabinete do Secretário - SMTIC;09001;43;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41882;Cursos e capacitações. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;1,0000;20000,0000;20000,0000;20000,0000;01/07/2027
Gabinete do Secretário - SMTIC;09001;42;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;39280;Prestação de serviços de locação com montagem e desmontagem de pavilhão, estande de octanorm, piso deck de madeira e climatizador para festa Expo Telêmaco. Conforme Termo de Referência.;GLOBAL;0,1000;365802,0700;36580,2070;36580,2070;10/01/2027
